"experiment","date","light_dark","treatment","flume","core","channel","analyte","date_time","depth","mV","corrected_mV","final_concentration","adjusted_value"
"Mangrove_3",2024-06-19,"Dark","50","2","1","4","O2",2024-06-19 09:04:00,3995,2.62,3.46238814820954,1.00783733589242,1.05536979555769
"Mangrove_3",2024-06-19,"Dark","50","2","3","4","O2",2024-06-19 09:46:00,3995,2.03,3.09796803273948,0.461052449630365,0.110120131229136
"Mangrove_3",2024-06-19,"Dark","0","1","1","4","O2",2024-06-19 10:07:00,3995,1.77,2.67788142394271,-0.169255809601891,-0.134967010836842
"Mangrove_3",2024-06-19,"Light","200","4","2","4","O2",2024-06-19 19:13:00,3995,1.66,1.66,-1.6965100828762,-0.100028303058364
"Mangrove_3",2024-06-19,"Light","100","3","1","4","O2",2024-06-19 20:18:00,3995,1.77,1.77,-1.5314633828299,0.345097645551358
"Mangrove_3",2024-06-19,"Light","100","3","3","4","O2",2024-06-19 20:56:00,3995,1.62,1.62,-1.75652706471122,0.08502405759961
"Mangrove_3",2024-06-19,"Dark","100","3","3","4","O2",2024-06-19 08:11:00,3796,1.99,2.88559610484149,0.142404396157326,0.152501169823848
"Mangrove_3",2024-06-19,"Dark","0","1","3","4","O2",2024-06-19 10:44:00,3796,1.84,2.98584246858545,0.292816500953529,0.13012579184081
"Mangrove_3",2024-06-19,"Light","200","4","1","4","O2",2024-06-19 18:51:00,3796,2.03,2.03,-1.14135300090228,0.335094815245521
"Mangrove_3",2024-06-19,"Dark","200","4","1","4","O2",2024-06-19 05:31:00,3597,2.86,3.224160855411,0.650395258280026,0.340185228263375
"Mangrove_3",2024-06-19,"Dark","200","4","2","4","O2",2024-06-19 06:16:00,3597,2.31,2.9094093497284,0.178134373302586,0.0775155416760465
"Mangrove_3",2024-06-19,"Dark","100","3","1","4","O2",2024-06-19 07:38:00,3597,2.08,2.80860216361016,0.0268807968501487,0.255161170663767
"Mangrove_3",2024-06-19,"Dark","100","3","2","4","O2",2024-06-19 07:56:00,3597,1.77,2.58708133968923,-0.305494484783366,-0.153700611109731
"Mangrove_3",2024-06-19,"Dark","0","1","2","4","O2",2024-06-19 10:26:00,3597,1.89,2.91837478084887,0.191586326220102,-0.0199166627467358
"Mangrove_3",2024-06-19,"Light","100","3","2","4","O2",2024-06-19 20:37:00,3597,1.57,1.57,-1.831548292005,-0.115032548517119
"Mangrove_3",2024-06-19,"Dark","50","2","1","4","O2",2024-06-19 09:03:00,3397,4.9,5.7390666779006,4.42382168490856,4.47135414457383
"Mangrove_3",2024-06-19,"Dark","50","2","2","4","O2",2024-06-19 09:24:00,3397,1.77,2.7075102649065,-0.124799969353985,-0.00795234321376047
"Mangrove_3",2024-06-19,"Dark","0","1","1","4","O2",2024-06-19 10:06:00,3397,1.9,2.80455995363377,0.0208157657819869,0.055104564547036
"Mangrove_3",2024-06-19,"Light","200","4","2","4","O2",2024-06-19 19:12:00,3397,1.7,1.7,-1.63649310104119,-0.0400113212233457
"Mangrove_3",2024-06-19,"Light","200","4","3","4","O2",2024-06-19 19:31:00,3397,1.5,1.5,-1.93657801021628,-0.260073587951748
"Mangrove_3",2024-06-19,"Light","100","3","3","4","O2",2024-06-19 20:55:00,3397,1.57,1.57,-1.831548292005,0.0100028303058364
"Mangrove_3",2024-06-19,"Dark","200","4","3","4","O2",2024-06-19 06:48:00,3198,2.26,3.0511829288902,0.390854931433581,0.280132647282382
"Mangrove_3",2024-06-19,"Dark","50","2","3","4","O2",2024-06-19 09:45:00,3198,2.02,3.08464656243054,0.441064588591681,0.090132270190452
"Mangrove_3",2024-06-19,"Dark","0","1","3","4","O2",2024-06-19 10:43:00,3198,1.84,2.98252099827651,0.287832885373599,0.12514217626088
"Mangrove_3",2024-06-19,"Light","200","4","1","4","O2",2024-06-19 18:50:00,3198,1.9,1.9,-1.33640819186609,0.14003962428171
"Mangrove_3",2024-06-19,"Light","100","3","1","4","O2",2024-06-19 20:17:00,3198,2.32,2.32,-0.706229882598396,1.17033114578286
"Mangrove_3",2024-06-19,"Dark","200","4","1","4","O2",2024-06-19 05:30:00,2998,2.72,3.08083938510206,0.43535220627753,0.125142176260879
"Mangrove_3",2024-06-19,"Dark","100","3","1","4","O2",2024-06-19 07:37:00,2998,1.83,2.52688378392244,-0.395816375057578,-0.167536001243959
"Mangrove_3",2024-06-19,"Dark","100","3","2","4","O2",2024-06-19 07:55:00,2998,1.82,2.63375986938029,-0.235456873069522,-0.0836629993958867
"Mangrove_3",2024-06-19,"Dark","100","3","3","4","O2",2024-06-19 08:10:00,2998,1.97,2.86227463453255,0.107412289659886,0.117509063326408
"Mangrove_3",2024-06-19,"Dark","200","4","2","4","O2",2024-06-19 06:15:00,2799,2.23,2.82608787941945,0.0531167940526172,-0.0475020375739224
"Mangrove_3",2024-06-19,"Dark","50","2","1","4","O2",2024-06-19 09:02:00,2799,7.21,8.01705249707351,7.84176752315183,7.88929998281711
"Mangrove_3",2024-06-19,"Dark","50","2","2","4","O2",2024-06-19 09:23:00,2799,1.74,2.67418879459756,-0.174796321310179,-0.0579486951699542
"Mangrove_3",2024-06-19,"Dark","0","1","2","4","O2",2024-06-19 10:25:00,2799,2.46,3.48505331053993,1.04184470178919,0.830341712822348
"Mangrove_3",2024-06-19,"Light","200","4","3","4","O2",2024-06-19 19:30:00,2799,1.64,1.64,-1.72651857379371,-0.0500141515291828
"Mangrove_3",2024-06-19,"Light","100","3","2","4","O2",2024-06-19 20:36:00,2799,1.53,1.53,-1.89156527384002,-0.175049530352138
"Mangrove_3",2024-06-19,"Dark","200","4","3","4","O2",2024-06-19 06:47:00,2599,2.03,2.78946454920248,-0.00183374955663509,-0.112556033707834
"Mangrove_3",2024-06-19,"Dark","50","2","3","4","O2",2024-06-19 09:44:00,2599,1.98,3.0413250921216,0.376063991176729,0.0251316727755005
"Mangrove_3",2024-06-19,"Dark","0","1","1","4","O2",2024-06-19 10:05:00,2599,1.97,2.87123848332483,0.120861868413339,0.155150667178388
"Mangrove_3",2024-06-19,"Light","200","4","2","4","O2",2024-06-19 19:11:00,2599,1.82,1.82,-1.45644215553613,0.140039624281711
"Mangrove_3",2024-06-19,"Light","100","3","1","4","O2",2024-06-19 20:16:00,2599,9.82,9.82,10.5469542114676,12.4235152398489
"Mangrove_3",2024-06-19,"Light","100","3","3","4","O2",2024-06-19 20:54:00,2599,1.59,1.59,-1.80153980108749,0.0400113212233459
"Mangrove_3",2024-06-19,"Dark","100","3","3","4","O2",2024-06-19 08:09:00,2400,1.91,2.79895316422361,0.012403201327428,0.0224999749939503
"Mangrove_3",2024-06-19,"Dark","0","1","3","4","O2",2024-06-19 10:42:00,2400,1.81,2.92050681744942,0.194785286268279,0.0320945771555609
"Mangrove_3",2024-06-19,"Light","200","4","1","4","O2",2024-06-19 18:49:00,2400,7.47,7.47,7.02095652866026,8.49740434480807
"Mangrove_3",2024-06-19,"Dark","200","4","1","4","O2",2024-06-19 05:29:00,2200,3.37,3.72751791479312,1.40564454551665,1.0954345155
"Mangrove_3",2024-06-19,"Dark","200","4","2","4","O2",2024-06-19 06:14:00,2200,2.25,2.84276640911051,0.0781416693901965,-0.022477162236343
"Mangrove_3",2024-06-19,"Dark","100","3","1","4","O2",2024-06-19 07:36:00,2200,1.98,2.6735623136135,-0.175736308756188,0.0525440650574306
"Mangrove_3",2024-06-19,"Dark","100","3","2","4","O2",2024-06-19 07:54:00,2200,1.86,2.67043839907135,-0.180423506814436,-0.0286296331408007
"Mangrove_3",2024-06-19,"Dark","0","1","2","4","O2",2024-06-19 10:24:00,2200,14.27,15.291731840231,18.7568749729985,18.5453719840317
"Mangrove_3",2024-06-19,"Light","200","4","3","4","O2",2024-06-19 19:29:00,2200,1.69,1.69,-1.65149734649994,0.0250070757645908
"Mangrove_3",2024-06-19,"Light","100","3","2","4","O2",2024-06-19 20:35:00,2200,1.53,1.53,-1.89156527384002,-0.175049530352138
"Mangrove_3",2024-06-19,"Dark","200","4","3","4","O2",2024-06-19 06:46:00,2001,2.26,3.01614307889354,0.338280280414791,0.227557996263593
"Mangrove_3",2024-06-19,"Dark","50","2","1","4","O2",2024-06-19 09:01:00,2001,10.14,10.9437310267646,12.233027826987,12.2805602866523
"Mangrove_3",2024-06-19,"Dark","50","2","2","4","O2",2024-06-19 09:22:00,2001,1.86,2.79086732428862,0.000271008614947038,0.117118634755172
"Mangrove_3",2024-06-19,"Dark","0","1","1","4","O2",2024-06-19 10:04:00,2001,1.95,2.84791701301589,0.0858697619159006,0.12015856068095
"Mangrove_3",2024-06-19,"Light","200","4","2","4","O2",2024-06-19 19:10:00,2001,4.29,4.29,2.24960647277628,3.84608825259412
"Mangrove_3",2024-06-19,"Light","100","3","1","4","O2",2024-06-19 20:15:00,2001,25.68,25.68,34.3436875090525,36.2202485374338
"Mangrove_3",2024-06-19,"Light","100","3","3","4","O2",2024-06-19 20:53:00,2001,1.65,1.65,-1.71151432833496,0.130036793975874
"Mangrove_3",2024-06-19,"Dark","50","2","3","4","O2",2024-06-19 09:43:00,1801,1.86,2.91800362181266,0.191029430091743,-0.159902888309485
"Mangrove_3",2024-06-19,"Dark","0","1","3","4","O2",2024-06-19 10:41:00,1801,1.93,3.03718534714048,0.369852616193405,0.207161907080686
"Mangrove_3",2024-06-19,"Light","200","4","1","4","O2",2024-06-19 18:48:00,1801,29.69,29.69,40.3603899380132,41.836837754161
"Mangrove_3",2024-06-19,"Dark","200","4","1","4","O2",2024-06-19 05:28:00,1602,9.95,10.3041964444842,11.2734544417973,10.9632444117806
"Mangrove_3",2024-06-19,"Dark","100","3","1","4","O2",2024-06-19 07:35:00,1602,2.04,2.73024084330456,-0.0906944515835898,0.137585922230029
"Mangrove_3",2024-06-19,"Dark","100","3","2","4","O2",2024-06-19 07:53:00,1602,1.91,2.71711692876241,-0.110385895100593,0.0414079785730424
"Mangrove_3",2024-06-19,"Dark","100","3","3","4","O2",2024-06-19 08:08:00,1602,2.06,2.94563169391467,0.232483267628815,0.242580041295338
"Mangrove_3",2024-06-19,"Dark","200","4","2","4","O2",2024-06-19 06:13:00,1402,12.07,12.6594449388016,14.8073270943074,14.7067082626808
"Mangrove_3",2024-06-19,"Dark","50","2","1","4","O2",2024-06-19 09:00:00,1402,13.66,14.4604095564556,17.5095386128887,17.557071072554
"Mangrove_3",2024-06-19,"Dark","50","2","2","4","O2",2024-06-19 09:21:00,1402,1.77,2.69754585397967,-0.139750816093778,-0.0229031899535532
"Mangrove_3",2024-06-19,"Dark","0","1","2","4","O2",2024-06-19 10:23:00,1402,46.58,47.598410369922,67.230608434655,67.0191054456881
"Mangrove_3",2024-06-19,"Light","200","4","3","4","O2",2024-06-19 19:28:00,1402,4.94,4.94,3.22488242759533,4.90138684985986
"Mangrove_3",2024-06-19,"Light","100","3","2","4","O2",2024-06-19 20:34:00,1402,11.05,11.05,12.3924764028944,14.1089921463823
"Mangrove_3",2024-06-19,"Dark","200","4","3","4","O2",2024-06-19 06:45:00,1203,14.32,15.0728216085846,18.428416688093,18.3176944039418
"Mangrove_3",2024-06-19,"Dark","50","2","3","4","O2",2024-06-19 09:42:00,1203,3.79,4.84468215150372,3.08186518805147,2.73093286965024
"Mangrove_3",2024-06-19,"Dark","0","1","1","4","O2",2024-06-19 10:03:00,1203,1.99,2.88459554270695,0.140903128170987,0.175191926936036
"Mangrove_3",2024-06-19,"Light","200","4","2","4","O2",2024-06-19 19:09:00,1203,40.09,40.09,55.964805215118,57.5612869949359
"Mangrove_3",2024-06-19,"Light","100","3","1","4","O2",2024-06-19 20:14:00,1203,69.28,69.28,99.7621977092229,101.638758737604
"Mangrove_3",2024-06-19,"Light","100","3","3","4","O2",2024-06-19 20:52:00,1203,7.33,7.33,6.8108970922377,8.65244821454853
"Mangrove_3",2024-06-19,"Dark","100","3","1","4","O2",2024-06-19 07:34:00,1002,2.23,2.91691937299561,0.189402596552816,0.417682970366435
"Mangrove_3",2024-06-19,"Dark","100","3","3","4","O2",2024-06-19 08:07:00,1002,5.2,6.08231022360573,4.93883272609785,4.94892949976438
"Mangrove_3",2024-06-19,"Dark","0","1","3","4","O2",2024-06-19 10:40:00,1002,17.31,18.4138638768315,23.4413985161782,23.2787078070654
"Mangrove_3",2024-06-19,"Light","200","4","1","4","O2",2024-06-19 18:47:00,1002,85.47,85.47,124.054071106947,125.530518923095
"Mangrove_3",2024-06-19,"Dark","200","4","1","4","O2",2024-06-19 05:27:00,804,39.69,40.0121822636571,55.8480455734047,55.537835543388
"Mangrove_3",2024-06-19,"Dark","200","4","2","4","O2",2024-06-19 06:12:00,804,41.7,42.2861234684926,59.2599227730175,59.159303941391
"Mangrove_3",2024-06-19,"Dark","100","3","2","4","O2",2024-06-19 07:52:00,804,2.08,2.88379545845347,0.139702662118307,0.291496535791942
"Mangrove_3",2024-06-19,"Dark","0","1","2","4","O2",2024-06-19 10:22:00,804,76.63,77.616396189095,112.270331175484,112.058828186517
"Mangrove_3",2024-06-19,"Light","200","4","3","4","O2",2024-06-19 19:27:00,804,24.5,24.5,32.5731865449195,34.249690967184
"Mangrove_3",2024-06-19,"Light","100","3","2","4","O2",2024-06-19 20:33:00,804,38.88,38.88,54.1492915146087,55.8658072580966
"Mangrove_3",2024-06-19,"Dark","200","4","3","4","O2",2024-06-19 06:44:00,605,34.18,34.9295001382757,48.2218645535999,48.1111422694487
"Mangrove_3",2024-06-19,"Dark","50","2","1","4","O2",2024-06-19 08:59:00,605,21.55,22.3470880861467,29.3429046642662,29.3904371239315
"Mangrove_3",2024-06-19,"Dark","50","2","2","4","O2",2024-06-19 09:20:00,605,1.88,2.80422438367073,0.020312268372593,0.137159894512818
"Mangrove_3",2024-06-19,"Dark","0","1","1","4","O2",2024-06-19 10:02:00,605,2.39,3.2522855607405,0.692594256501924,0.726883055266973
"Mangrove_3",2024-06-19,"Light","200","4","2","4","O2",2024-06-19 19:08:00,605,80.3,80.3,116.296876204771,117.893357984588
"Mangrove_3",2024-06-19,"Light","100","3","1","4","O2",2024-06-19 20:13:00,605,104.81,104.81,153.072281824178,154.94884285256
"Mangrove_3",2024-06-19,"Light","100","3","3","4","O2",2024-06-19 20:51:00,605,34.13,34.13,47.0222749217002,48.8638260440111
"Mangrove_3",2024-06-19,"Dark","50","2","3","4","O2",2024-06-19 09:41:00,405,33.46,34.5113606811948,47.5944778485967,47.2435455301954
"Mangrove_3",2024-06-19,"Dark","0","1","3","4","O2",2024-06-19 10:39:00,405,58.8,59.9005424065226,85.6890293089714,85.5263385998587
"Mangrove_3",2024-06-19,"Light","200","4","1","4","O2",2024-06-19 18:46:00,405,115.07,115.07,168.466637664861,169.943085481008
"Mangrove_3",2024-06-19,"Dark","200","4","1","4","O2",2024-06-19 05:26:00,206,85.4,85.7188607933482,124.427467949792,124.117257919776
"Mangrove_3",2024-06-19,"Dark","200","4","2","4","O2",2024-06-19 06:11:00,206,83.1,83.6828019981837,121.372515356682,121.271896525055
"Mangrove_3",2024-06-19,"Dark","100","3","1","4","O2",2024-06-19 07:33:00,206,8.02,8.70359790268667,8.87187710159185,9.10015747540546
"Mangrove_3",2024-06-19,"Dark","100","3","2","4","O2",2024-06-19 07:51:00,206,9.4,10.2004739881445,11.1178267223468,11.2696205960204
"Mangrove_3",2024-06-19,"Dark","100","3","3","4","O2",2024-06-19 08:06:00,206,41.97,42.8489887532968,60.1044596623589,60.1145564360254
"Mangrove_3",2024-06-19,"Dark","0","1","2","4","O2",2024-06-19 10:21:00,206,107.89,108.873074718786,159.168618863971,158.957115875004
"Mangrove_3",2024-06-19,"Dark","50","2","1","4","O2",2024-06-19 08:58:00,6,47.15,47.9437666158378,67.7487894230983,67.7963218827636
"Mangrove_3",2024-06-19,"Dark","50","2","2","4","O2",2024-06-19 09:19:00,6,1.81,2.73090291336179,-0.0897010654186195,0.0271465607216055
"Mangrove_3",2024-06-19,"Light","200","4","3","4","O2",2024-06-19 19:26:00,6,74.68,74.68,107.86449025695,109.540994679215
"Mangrove_3",2024-06-19,"Light","100","3","2","4","O2",2024-06-19 20:32:00,6,88.77,88.77,129.005472108336,130.721987851824
"Mangrove_3",2024-06-19,"Dark","200","4","3","4","O2",2024-06-19 06:43:00,-193,72.58,73.3261786679667,105.833183499638,105.722461215487
"Mangrove_3",2024-06-19,"Dark","50","2","3","4","O2",2024-06-19 09:40:00,-193,79.46,80.5080392108858,116.609023343288,116.258091024887
"Mangrove_3",2024-06-19,"Dark","0","1","1","4","O2",2024-06-19 10:01:00,-193,15.71,16.5689640904316,20.6732655919832,20.7075543907483
"Mangrove_3",2024-06-19,"Dark","0","1","3","4","O2",2024-06-19 10:38:00,-193,117.26,118.357220936214,173.398864645271,173.236173936159
"Mangrove_3",2024-06-19,"Light","200","4","2","4","O2",2024-06-19 19:07:00,-193,121.59,121.59,178.249405703969,179.845887483786
"Mangrove_3",2024-06-19,"Light","100","3","1","4","O2",2024-06-19 20:12:00,-193,114.43,114.43,167.5063659555,169.382926983882
"Mangrove_3",2024-06-19,"Light","100","3","3","4","O2",2024-06-19 20:50:00,-193,99.23,99.23,144.699912858193,146.541463980504
"Mangrove_3",2024-06-19,"Dark","200","4","1","4","O2",2024-06-19 05:25:00,-395,110.08,110.395539323039,161.452962126419,161.142752096402
"Mangrove_3",2024-06-19,"Dark","100","3","1","4","O2",2024-06-19 07:32:00,-395,26,26.6802764323777,35.8445268208528,36.0728071946664
"Mangrove_3",2024-06-19,"Dark","100","3","3","4","O2",2024-06-19 08:05:00,-395,83.17,84.0456672829878,121.916967336848,121.927064110515
"Mangrove_3",2024-06-19,"Light","200","4","1","4","O2",2024-06-19 18:45:00,-395,128.15,128.15,188.092190724912,189.56863854106
"Mangrove_3",2024-06-19,"Dark","200","4","2","4","O2",2024-06-19 06:10:00,-596,109.31,109.889480527875,160.693659088498,160.593040256871
"Mangrove_3",2024-06-19,"Dark","100","3","2","4","O2",2024-06-19 07:50:00,-596,42.91,43.7071525178356,61.3920696390538,61.5438635127274
"Mangrove_3",2024-06-19,"Dark","0","1","2","4","O2",2024-06-19 10:20:00,-596,130.55,131.529753248477,193.163255457929,192.951752468962
"Mangrove_3",2024-06-19,"Light","200","4","3","4","O2",2024-06-19 19:25:00,-596,113.31,113.31,165.82589046412,167.502394886384
"Mangrove_3",2024-06-19,"Light","100","3","2","4","O2",2024-06-19 20:31:00,-596,108.06,108.06,157.948661598274,159.665177341761
"Mangrove_3",2024-06-19,"Dark","200","4","3","4","O2",2024-06-19 06:42:00,-798,90.39,91.1328571976578,132.5507610461,132.440038761949
"Mangrove_3",2024-06-19,"Dark","50","2","1","4","O2",2024-06-19 08:57:00,-798,103.08,103.870445145529,151.662550658333,151.710083117999
"Mangrove_3",2024-06-19,"Dark","50","2","2","4","O2",2024-06-19 09:18:00,-798,4.79,5.70758144305285,4.37658046571034,4.49342809185057
"Mangrove_3",2024-06-19,"Dark","50","2","3","4","O2",2024-06-19 09:39:00,-798,110.81,111.854717740577,163.642349240904,163.291416922503
"Mangrove_3",2024-06-19,"Dark","0","1","1","4","O2",2024-06-19 10:00:00,-798,48.99,49.8456426201226,70.6024108631389,70.6366996619039
"Mangrove_3",2024-06-19,"Light","200","4","2","4","O2",2024-06-19 19:06:00,-798,126.01,126.01,184.881282196738,186.477763976556
"Mangrove_3",2024-06-19,"Light","100","3","1","4","O2",2024-06-19 20:11:00,-798,112.74,112.74,164.970648472971,166.847209501352
"Mangrove_3",2024-06-19,"Light","100","3","3","4","O2",2024-06-19 20:49:00,-798,111.31,111.31,162.825041372369,164.66659249468
"Mangrove_3",2024-06-19,"Dark","200","4","1","4","O2",2024-06-19 05:24:00,-999,109.97,110.28221785273,161.282931810793,160.972721780776
"Mangrove_3",2024-06-19,"Dark","200","4","2","4","O2",2024-06-19 06:09:00,-999,117.09,117.666159057566,172.361978439829,172.261359608203
"Mangrove_3",2024-06-19,"Dark","200","4","3","4","O2",2024-06-19 06:41:00,-999,88.28,89.0195357273488,129.379881638723,129.269159354572
"Mangrove_3",2024-06-19,"Dark","100","3","1","4","O2",2024-06-19 07:31:00,-999,51.65,52.3269549620688,74.3254328069786,74.5537131807923
"Mangrove_3",2024-06-19,"Dark","100","3","2","4","O2",2024-06-19 07:49:00,-999,55.06,55.8538310475267,79.6172442558608,79.7690381295345
"Mangrove_3",2024-06-19,"Dark","100","3","3","4","O2",2024-06-19 08:04:00,-999,105.51,106.382345812679,155.431468076126,155.441564849793
"Mangrove_3",2024-06-19,"Dark","50","2","1","4","O2",2024-06-19 08:56:00,-999,103.09,103.87712367522,151.672571288212,151.720103747877
"Mangrove_3",2024-06-19,"Dark","50","2","2","4","O2",2024-06-19 09:17:00,-999,8.41,9.32425997274391,9.80313370619961,9.91998133233983
"Mangrove_3",2024-06-19,"Dark","50","2","3","4","O2",2024-06-19 09:38:00,-999,109.49,110.531396270268,161.656805224769,161.305872906367
"Mangrove_3",2024-06-19,"Dark","0","1","1","4","O2",2024-06-19 09:59:00,-999,49.32,50.1723211498137,71.0925673476978,71.1268561464629
"Mangrove_3",2024-06-19,"Dark","0","1","2","4","O2",2024-06-19 10:19:00,-999,130.6,131.576431778168,193.233293069643,193.021790080676
"Mangrove_3",2024-06-19,"Dark","0","1","3","4","O2",2024-06-19 10:37:00,-999,129.89,130.983899465905,192.344243044099,192.181552334986
"Mangrove_3",2024-06-19,"Light","200","4","1","4","O2",2024-06-19 18:44:00,-999,123.46,123.46,181.055199604756,182.531647420904
"Mangrove_3",2024-06-19,"Light","200","4","2","4","O2",2024-06-19 19:05:00,-999,126.83,126.83,186.111630324356,187.708112104174
"Mangrove_3",2024-06-19,"Light","200","4","3","4","O2",2024-06-19 19:24:00,-999,117.33,117.33,171.857597138539,173.534101560804
"Mangrove_3",2024-06-19,"Light","100","3","1","4","O2",2024-06-19 20:10:00,-999,112.88,112.88,165.180707909393,167.057268937775
"Mangrove_3",2024-06-19,"Light","100","3","2","4","O2",2024-06-19 20:30:00,-999,108.76,108.76,158.998958780386,160.715474523874
"Mangrove_3",2024-06-19,"Light","100","3","3","4","O2",2024-06-19 20:48:00,-999,107.62,107.62,157.288474798088,159.130025920399
"Mangrove_4",2024-06-25,"Dark","0","1","1","4","O2",2024-06-25 07:14:00,7985,0.74,0.74,-2.97049815340398,-0.156391261671042
"Mangrove_4",2024-06-25,"Dark","0","1","2","4","O2",2024-06-25 07:36:00,7985,0.84,0.84,-2.80871408960635,0.0431424170127013
"Mangrove_4",2024-06-25,"Dark","0","1","3","4","O2",2024-06-25 07:57:00,7985,0.85,0.85,-2.79253568322658,0.0107856042531753
"Mangrove_4",2024-06-25,"Dark","200","4","1","4","O2",2024-06-25 12:02:00,7985,1.25,1.25,-2.14539942803606,-4.27109928425743
"Mangrove_4",2024-06-25,"Dark","50","2","1","4","O2",2024-06-25 09:30:00,7785,0.97,0.97,-2.59839480666943,0.00539280212658744
"Mangrove_4",2024-06-25,"Dark","50","2","2","4","O2",2024-06-25 09:52:00,7785,1.04,1.04,-2.48514596201109,-0.145605657417867
"Mangrove_4",2024-06-25,"Dark","50","2","3","4","O2",2024-06-25 10:20:00,7586,1.18,1.18,-2.2586482726944,0.0808920318988151
"Mangrove_4",2024-06-25,"Dark","100","3","2","4","O2",2024-06-25 11:09:00,7586,1.14,1.14,-2.32336189821346,-0.0970704382785779
"Mangrove_4",2024-06-25,"Dark","200","4","3","4","O2",2024-06-25 13:00:00,7586,1.33,1.33,-2.01597217699796,0.0539280212658766
"Mangrove_4",2024-06-25,"Dark","0","1","1","4","O2",2024-06-25 07:13:00,7386,0.92,0.92,-2.67928683856824,0.134820053164692
"Mangrove_4",2024-06-25,"Dark","0","1","3","4","O2",2024-06-25 07:56:00,7386,0.86,0.86,-2.77635727684682,0.0269640106329381
"Mangrove_4",2024-06-25,"Dark","100","3","1","4","O2",2024-06-25 10:49:00,7386,1.25,1.25,-2.14539942803606,-0.0107856042531753
"Mangrove_4",2024-06-25,"Dark","100","3","3","4","O2",2024-06-25 11:29:00,7386,0.91,0.91,-2.695465244948,-0.194140876557156
"Mangrove_4",2024-06-25,"Dark","200","4","2","4","O2",2024-06-25 12:38:00,7386,1.19,1.19,-2.24246986631464,-0.0431424170127013
"Mangrove_4",2024-06-25,"Dark","0","1","2","4","O2",2024-06-25 07:35:00,7187,0.79,0.79,-2.88960612150516,-0.0377496148861134
"Mangrove_4",2024-06-25,"Dark","50","2","2","4","O2",2024-06-25 09:51:00,7187,1.05,1.05,-2.46896755563132,-0.129427251038104
"Mangrove_4",2024-06-25,"Dark","200","4","1","4","O2",2024-06-25 12:01:00,7187,1.42,1.42,-1.87036651958009,-3.99606637580146
"Mangrove_4",2024-06-25,"Dark","50","2","1","4","O2",2024-06-25 09:29:00,6987,0.92,0.92,-2.67928683856824,-0.0754992297722272
"Mangrove_4",2024-06-25,"Dark","50","2","3","4","O2",2024-06-25 10:19:00,6987,1.13,1.13,-2.33954030459322,0
"Mangrove_4",2024-06-25,"Dark","100","3","2","4","O2",2024-06-25 11:08:00,6987,1.28,1.28,-2.09686420889677,0.129427251038104
"Mangrove_4",2024-06-25,"Dark","100","3","1","4","O2",2024-06-25 10:48:00,6788,1.24,1.24,-2.16157783441583,-0.0269640106329381
"Mangrove_4",2024-06-25,"Dark","100","3","3","4","O2",2024-06-25 11:28:00,6788,0.95,0.95,-2.63075161942895,-0.129427251038104
"Mangrove_4",2024-06-25,"Dark","200","4","2","4","O2",2024-06-25 12:37:00,6788,1.26,1.26,-2.1292210216563,0.0701064276456398
"Mangrove_4",2024-06-25,"Dark","200","4","3","4","O2",2024-06-25 12:59:00,6788,1.3,1.3,-2.06450739613725,0.00539280212658744
"Mangrove_4",2024-06-25,"Dark","0","1","1","4","O2",2024-06-25 07:12:00,6589,0.85,0.85,-2.79253568322658,0.0215712085063506
"Mangrove_4",2024-06-25,"Dark","0","1","2","4","O2",2024-06-25 07:34:00,6589,0.81,0.81,-2.85724930874563,-0.00539280212658744
"Mangrove_4",2024-06-25,"Dark","0","1","3","4","O2",2024-06-25 07:55:00,6589,0.82,0.82,-2.84107090236587,-0.0377496148861138
"Mangrove_4",2024-06-25,"Dark","200","4","1","4","O2",2024-06-25 12:00:00,6589,9,9,10.3928655162803,8.2671656600589
"Mangrove_4",2024-06-25,"Dark","50","2","1","4","O2",2024-06-25 09:28:00,6389,1.01,1.01,-2.53368118115037,0.0701064276456398
"Mangrove_4",2024-06-25,"Dark","50","2","2","4","O2",2024-06-25 09:50:00,6389,1.3,1.3,-2.06450739613725,0.275032908455971
"Mangrove_4",2024-06-25,"Dark","50","2","3","4","O2",2024-06-25 10:18:00,6190,1.08,1.08,-2.42043233649203,-0.0808920318988147
"Mangrove_4",2024-06-25,"Dark","100","3","2","4","O2",2024-06-25 11:07:00,6190,1.18,1.18,-2.2586482726944,-0.032356812759526
"Mangrove_4",2024-06-25,"Dark","200","4","3","4","O2",2024-06-25 12:58:00,6190,1.26,1.26,-2.1292210216563,-0.0593208233924645
"Mangrove_4",2024-06-25,"Dark","0","1","1","4","O2",2024-06-25 07:11:00,5990,0.97,0.97,-2.59839480666943,0.215712085063506
"Mangrove_4",2024-06-25,"Dark","0","1","3","4","O2",2024-06-25 07:54:00,5990,0.93,0.93,-2.66310843218848,0.14021285529128
"Mangrove_4",2024-06-25,"Dark","100","3","1","4","O2",2024-06-25 10:47:00,5990,1.28,1.28,-2.09686420889677,0.0377496148861138
"Mangrove_4",2024-06-25,"Dark","100","3","3","4","O2",2024-06-25 11:27:00,5990,1.23,1.23,-2.17775624079559,0.32356812759526
"Mangrove_4",2024-06-25,"Dark","200","4","1","4","O2",2024-06-25 11:59:00,5990,19.84,19.84,27.9302580319434,25.804558175722
